[Header]
Application Name	LabSolutions
Version	5.82
Data File Name	C:\LabSolutions\Data\A Legan\Data\gcd files\data_before_FS19\LadderwithIS_nov_14.gcd
Output Date	4/15/2022
Output Time	7:45:44 AM

[File Information]
Type	Data File
Generated	11/15/2018 12:15:58 PM
Generated by	Administrator
Modified	11/15/2018 1:20:55 PM
Modified by	Administrator

[Sample Information]
Operator Name	Administrator
Acquired	11/15/2018 12:20:51 PM
Sample Type	0:Unknown
Level	0
Sample Name	ladder w/ IS
Sample ID	ladder w/ IS
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	16
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\LabSolutions\Data\A Legan\data\LadderwithIS_nov_14.gcd
Method File	C:\LabSolutions\Data\A Legan\AWL Nov 6 ladder.gcm
Batch File	C:\LabSolutions\Data\A Legan\batch_AWL_nov14_overnight.gcb
Report Format File	C:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name	GC-2014
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	DET#1
Detector Name	SFID1
# of Channels	1

[Peak Table(Ch1)]
# of Peaks	69
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
53.34250	7415
53.34317	7415
53.34383	7414
53.34450	7414
53.34517	7414
53.34583	7413
53.34650	7413
53.34717	7412
53.34783	7411
53.34850	7411
53.34917	7410
53.34983	7410
53.35050	7409
53.35117	7408
53.35183	7407
53.35250	7407
53.35317	7406
53.35383	7405
53.35450	7404
53.35517	7403
53.35583	7402
53.35650	7400
53.35717	7399
53.35783	7398
53.35850	7397
53.35917	7395
53.35983	7394
53.36050	7393
53.36117	7391
53.36183	7389
53.36250	7388
53.36317	7386
53.36383	7384
53.36450	7382
53.36517	7380
53.36583	7378
53.36650	7376
53.36717	7374
53.36783	7372
53.36850	7369
53.36917	7367
53.36983	7365
53.37050	7363
53.37117	7360
53.37183	7358
53.37250	7355
53.37317	7352
53.37383	7349
53.37450	7346
53.37517	7342
53.37583	7337
53.37650	7332
53.37717	7326
53.37783	7320
53.37850	7313
53.37917	7305
53.37983	7297
53.38050	7287
53.38117	7277
53.38183	7265
53.38250	7253
53.38317	7240
53.38383	7227
53.38450	7212
53.38517	7196
53.38583	7179
53.38650	7162
53.38717	7144
53.38783	7125
53.38850	7105
53.38917	7084
53.38983	7063
53.39050	7041
53.39117	7018
53.39183	6994
53.39250	6970
53.39317	6945
53.39383	6919
53.39450	6892
53.39517	6865
53.39583	6837
53.39650	6809
53.39717	6781
53.39783	6752
53.39850	6723
53.39917	6694
53.39983	6665
53.40050	6635
53.40117	6605
53.40183	6576
53.40250	6546
53.40317	6516
53.40383	6486
53.40450	6457
53.40517	6427
53.40583	6397
53.40650	6368
53.40717	6339
53.40783	6310
53.40850	6281
53.40917	6252
53.40983	6224
53.41050	6196
53.41117	6168
53.41183	6141
53.41250	6114
53.41317	6088
53.41383	6062
53.41450	6036
53.41517	6011
53.41583	5985
53.41650	5960
53.41717	5936
53.41783	5911
53.41850	5887
53.41917	5863
53.41983	5840
53.42050	5816
53.42117	5793
53.42183	5770
53.42250	5747
53.42317	5725
53.42383	5703
53.42450	5681
53.42517	5660
53.42583	5638
53.42650	5617
53.42717	5596
53.42783	5576
53.42850	5555
53.42917	5535
53.42983	5515
53.43050	5495
53.43117	5476
53.43183	5457
53.43250	5438
53.43317	5420
53.43383	5402
53.43450	5384
53.43517	5367
53.43583	5350
53.43650	5333
53.43717	5316
53.43783	5300
53.43850	5284
53.43917	5268
53.43983	5252
53.44050	5237
53.44117	5221
53.44183	5207
53.44250	5192
53.44317	5178
53.44383	5164
53.44450	5151
53.44517	5138
53.44583	5125
53.44650	5113
53.44717	5101
53.44783	5090
53.44850	5079
53.44917	5068
53.44983	5057
53.45050	5047
53.45117	5037
53.45183	5028
53.45250	5019
53.45317	5010
53.45383	5001
53.45450	4993
53.45517	4984
53.45583	4976
53.45650	4969
53.45717	4961
53.45783	4954
53.45850	4946
53.45917	4940
53.45983	4933
53.46050	4926
53.46117	4920
53.46183	4914
53.46250	4908
53.46317	4902
53.46383	4897
53.46450	4892
53.46517	4887
53.46583	4882
53.46650	4877
53.46717	4873
53.46783	4869
53.46850	4865
53.46917	4861
53.46983	4858
53.47050	4855
53.47117	4852
53.47183	4849
53.47250	4847
53.47317	4844
53.47383	4842
53.47450	4840
53.47517	4838
53.47583	4836
53.47650	4834
53.47717	4832
53.47783	4830
53.47850	4828
53.47917	4826
53.47983	4824
53.48050	4822
53.48117	4820
53.48183	4818
53.48250	4817
53.48317	4815
53.48383	4813
53.48450	4812
53.48517	4810
53.48583	4809
53.48650	4807
53.48717	4806
53.48783	4805
53.48850	4804
53.48917	4803
53.48983	4803
53.49050	4802
53.49117	4802
53.49183	4801
53.49250	4801
53.49317	4801
53.49383	4800
53.49450	4800
53.49517	4799
53.49583	4799
53.49650	4798
53.49717	4797
53.49783	4797
53.49850	4796
53.49917	4796
53.49983	4795
53.50050	4794
53.50117	4794
53.50183	4793
53.50250	4792
53.50317	4791
53.50383	4790
53.50450	4789
53.50517	4788
53.50583	4787
53.50650	4786
53.50717	4785
53.50783	4784
53.50850	4783
53.50917	4781
53.50983	4780
53.51050	4779
53.51117	4778
53.51183	4776
53.51250	4774
53.51317	4773
53.51383	4771
53.51450	4770
53.51517	4768
53.51583	4766
53.51650	4765
53.51717	4763
53.51783	4761
53.51850	4759
53.51917	4757
53.51983	4755
53.52050	4753
53.52117	4751
53.52183	4749
53.52250	4747
53.52317	4745
53.52383	4743
53.52450	4741
53.52517	4739
53.52583	4737
53.52650	4735
53.52717	4733
53.52783	4730
53.52850	4728
53.52917	4725
53.52983	4723
53.53050	4720
53.53117	4718
53.53183	4715
53.53250	4713
53.53317	4710
53.53383	4708
53.53450	4705
53.53517	4703
53.53583	4700
53.53650	4698
53.53717	4695
53.53783	4692
53.53850	4690
53.53917	4687
53.53983	4684
53.54050	4681
53.54117	4678
53.54183	4674
53.54250	4670
53.54317	4667
53.54383	4663
53.54450	4658
53.54517	4654
53.54583	4650
53.54650	4645
53.54717	4641
53.54783	4636
53.54850	4631
53.54917	4627
53.54983	4622
53.55050	4617
53.55117	4612
53.55183	4607
53.55250	4602
53.55317	4597
53.55383	4592
53.55450	4587
53.55517	4582
53.55583	4576
53.55650	4571
53.55717	4566
53.55783	4561
53.55850	4556
53.55917	4551
53.55983	4546
53.56050	4541
53.56117	4536
53.56183	4530
53.56250	4525
53.56317	4519
53.56383	4514
53.56450	4508
53.56517	4503
53.56583	4498
53.56650	4492
53.56717	4487
53.56783	4483
53.56850	4478
53.56917	4473
53.56983	4468
53.57050	4464
53.57117	4459
53.57183	4455
53.57250	4450
53.57317	4446
53.57383	4441
53.57450	4436
53.57517	4432
53.57583	4428
53.57650	4424
53.57717	4420
53.57783	4416
53.57850	4413
53.57917	4410
53.57983	4407
53.58050	4404
53.58117	4401
53.58183	4399
53.58250	4397
53.58317	4395
53.58383	4393
53.58450	4391
53.58517	4389
53.58583	4388
53.58650	4386
53.58717	4385
53.58783	4383
53.58850	4382
53.58917	4381
53.58983	4380
53.59050	4379
53.59117	4379
53.59183	4378
53.59250	4378
53.59317	4377
53.59383	4376
53.59450	4376
53.59517	4375
53.59583	4375
53.59650	4374
53.59717	4373
53.59783	4372
53.59850	4372
53.59917	4371
53.59983	4371
53.60050	4370
53.60117	4370
53.60183	4370
53.60250	4371
53.60317	4371
53.60383	4372
53.60450	4373
53.60517	4374
53.60583	4376
53.60650	4377
53.60717	4378
53.60783	4380
53.60850	4382
53.60917	4384
53.60983	4386
53.61050	4388
53.61117	4390
53.61183	4393
53.61250	4395
53.61317	4398
53.61383	4401
53.61450	4404
53.61517	4408
53.61583	4411
53.61650	4415
53.61717	4418
53.61783	4422
53.61850	4426
53.61917	4430
53.61983	4434
53.62050	4438
53.62117	4442
53.62183	4446
53.62250	4450
53.62317	4454
53.62383	4458
53.62450	4462
53.62517	4466
53.62583	4470
53.62650	4474
53.62717	4478
53.62783	4482
53.62850	4486
53.62917	4489
53.62983	4492
53.63050	4495
53.63117	4498
53.63183	4501
53.63250	4503
53.63317	4506
53.63383	4508
53.63450	4510
53.63517	4512
53.63583	4514
53.63650	4516
53.63717	4517
53.63783	4519
53.63850	4521
53.63917	4522
53.63983	4524
53.64050	4525
53.64117	4526
53.64183	4528
53.64250	4529
53.64317	4530
53.64383	4532
53.64450	4533
53.64517	4535
53.64583	4536
53.64650	4538
53.64717	4539
53.64783	4541
53.64850	4543
53.64917	4544
53.64983	4546
53.65050	4547
53.65117	4549
53.65183	4551
53.65250	4553
53.65317	4555
53.65383	4557
53.65450	4559
53.65517	4562
53.65583	4564
53.65650	4567
53.65717	4570
53.65783	4573
53.65850	4577
53.65917	4580
53.65983	4583
53.66050	4587
53.66117	4591
53.66183	4594
53.66250	4598
53.66317	4602
53.66383	4606
53.66450	4610
53.66517	4614
53.66583	4617
53.66650	4621
53.66717	4625
53.66783	4629
53.66850	4633
53.66917	4637
53.66983	4641
53.67050	4645
53.67117	4648
53.67183	4652
53.67250	4656
53.67317	4659
53.67383	4663
53.67450	4666
53.67517	4670
53.67583	4673
53.67650	4677
53.67717	4681
53.67783	4685
53.67850	4689
53.67917	4692
53.67983	4696
53.68050	4700
53.68117	4705
53.68183	4709
53.68250	4713
53.68317	4717
53.68383	4722
53.68450	4726
53.68517	4731
53.68583	4736
53.68650	4740
53.68717	4745
53.68783	4750
53.68850	4755
53.68917	4761
53.68983	4766
53.69050	4771
53.69117	4776
53.69183	4781
53.69250	4786
53.69317	4791
53.69383	4796
53.69450	4801
53.69517	4806
53.69583	4810
53.69650	4815
53.69717	4820
53.69783	4825
53.69850	4830
53.69917	4835
53.69983	4840
53.70050	4845
53.70117	4851
53.70183	4856
53.70250	4861
53.70317	4866
53.70383	4872
53.70450	4877
53.70517	4882
53.70583	4887
53.70650	4893
53.70717	4898
53.70783	4904
53.70850	4909
53.70917	4915
53.70983	4921
53.71050	4926
53.71117	4932
53.71183	4937
53.71250	4943
53.71317	4948
53.71383	4953
53.71450	4958
53.71517	4963
53.71583	4968
53.71650	4974
53.71717	4979
53.71783	4984
53.71850	4989
53.71917	4994
53.71983	4999
53.72050	5004
53.72117	5008
53.72183	5013
53.72250	5017
53.72317	5022
53.72383	5026
53.72450	5030
53.72517	5034
53.72583	5038
53.72650	5041
53.72717	5045
53.72783	5048
53.72850	5052
53.72917	5055
53.72983	5058
53.73050	5061
53.73117	5064
53.73183	5067
53.73250	5070
53.73317	5072
53.73383	5074
53.73450	5077
53.73517	5079
53.73583	5081
53.73650	5083
53.73717	5084
53.73783	5086
53.73850	5088
53.73917	5089
53.73983	5090
53.74050	5091
53.74117	5092
53.74183	5093
53.74250	5094
53.74317	5095
53.74383	5096
53.74450	5096
53.74517	5096
53.74583	5097
53.74650	5097
53.74717	5097
53.74783	5097
53.74850	5097
53.74917	5097
53.74983	5097
53.75050	5097
53.75117	5096
53.75183	5096
53.75250	5095
53.75317	5094
53.75383	5094
53.75450	5093
53.75517	5093
53.75583	5093
53.75650	5093
53.75717	5093
53.75783	5093
53.75850	5094
53.75917	5094
53.75983	5095
53.76050	5096
53.76117	5096
53.76183	5097
53.76250	5098
53.76317	5099
53.76383	5100
53.76450	5101
53.76517	5102
53.76583	5103
53.76650	5104
53.76717	5105
53.76783	5107
53.76850	5108
53.76917	5109
53.76983	5110
53.77050	5112
53.77117	5113
53.77183	5114
53.77250	5116
53.77317	5117
53.77383	5119
53.77450	5120
53.77517	5122
53.77583	5123
53.77650	5125
53.77717	5126
53.77783	5128
53.77850	5130
53.77917	5131
53.77983	5133
53.78050	5135
53.78117	5137
53.78183	5138
53.78250	5140
53.78317	5142
53.78383	5144
53.78450	5147
53.78517	5149
53.78583	5151
53.78650	5153
53.78717	5155
53.78783	5158
53.78850	5160
53.78917	5162
53.78983	5164
53.79050	5166
53.79117	5169
53.79183	5171
53.79250	5174
53.79317	5177
53.79383	5179
53.79450	5182
53.79517	5185
53.79583	5188
53.79650	5191
53.79717	5193
53.79783	5196
53.79850	5199
53.79917	5202
53.79983	5206
53.80050	5208
53.80117	5211
53.80183	5214
53.80250	5217
53.80317	5220
53.80383	5223
53.80450	5226
53.80517	5229
53.80583	5232
53.80650	5235
53.80717	5238
53.80783	5242
53.80850	5245
53.80917	5248
53.80983	5251
53.81050	5254
53.81117	5256
53.81183	5259
53.81250	5262
53.81317	5265
53.81383	5267
53.81450	5270
53.81517	5272
53.81583	5275
53.81650	5278
53.81717	5280
53.81783	5283
53.81850	5285
53.81917	5288
53.81983	5290
53.82050	5293
53.82117	5295
53.82183	5297
53.82250	5299
53.82317	5301
53.82383	5303
53.82450	5305
53.82517	5307
53.82583	5309
53.82650	5311
53.82717	5312
53.82783	5314
53.82850	5316
53.82917	5318
53.82983	5320
53.83050	5322
53.83117	5324
53.83183	5326
53.83250	5328
53.83317	5330
53.83383	5332
53.83450	5334
53.83517	5336
53.83583	5338
53.83650	5340
53.83717	5341
53.83783	5343
53.83850	5345
53.83917	5346
53.83983	5348
53.84050	5350
53.84117	5352
53.84183	5354
53.84250	5355
53.84317	5357
53.84383	5359
53.84450	5360
53.84517	5362
53.84583	5363
53.84650	5365
53.84717	5366
53.84783	5368
53.84850	5369
53.84917	5370
53.84983	5371
53.85050	5372
53.85117	5373
53.85183	5374
53.85250	5375
53.85317	5376
53.85383	5377
53.85450	5378
53.85517	5379
53.85583	5380
53.85650	5381
53.85717	5382
53.85783	5383
53.85850	5385
53.85917	5386
53.85983	5388
53.86050	5389
53.86117	5391
53.86183	5392
53.86250	5394
53.86317	5396
53.86383	5398
53.86450	5400
53.86517	5401
53.86583	5403
53.86650	5405
53.86717	5407
53.86783	5409
53.86850	5411
53.86917	5413
53.86983	5414
53.87050	5416
53.87117	5418
53.87183	5420
53.87250	5422
53.87317	5423
53.87383	5425
53.87450	5427
53.87517	5428
53.87583	5430
53.87650	5431
53.87717	5432
53.87783	5434
53.87850	5435
53.87917	5437
53.87983	5438
53.88050	5439
53.88117	5441
53.88183	5442
53.88250	5444
53.88317	5445
53.88383	5446
53.88450	5448
53.88517	5449
53.88583	5450
53.88650	5451
53.88717	5453
53.88783	5453
53.88850	5454
53.88917	5455
53.88983	5456
53.89050	5456
53.89117	5457
53.89183	5458
53.89250	5459
53.89317	5460
53.89383	5461
53.89450	5463
53.89517	5464
53.89583	5465
53.89650	5467
53.89717	5468
53.89783	5470
53.89850	5472
53.89917	5474
53.89983	5476
53.90050	5478
53.90117	5480
53.90183	5482
53.90250	5484
53.90317	5487
53.90383	5489
53.90450	5492
53.90517	5494
53.90583	5497
53.90650	5500
53.90717	5502
53.90783	5505
53.90850	5508
53.90917	5511
53.90983	5514
53.91050	5517
53.91117	5520
53.91183	5522
53.91250	5525
53.91317	5528
53.91383	5530
53.91450	5533
53.91517	5535
53.91583	5538
53.91650	5540
53.91717	5543
53.91783	5545
53.91850	5548
53.91917	5550
53.91983	5553
53.92050	5555
53.92117	5558
53.92183	5560
53.92250	5562
53.92317	5564
53.92383	5566
53.92450	5568
53.92517	5570
53.92583	5572
53.92650	5574
53.92717	5576
53.92783	5578
53.92850	5580
53.92917	5581
53.92983	5583
53.93050	5585
53.93117	5586
53.93183	5587
53.93250	5588
53.93317	5589
53.93383	5590
53.93450	5590
53.93517	5591
53.93583	5591
53.93650	5592
53.93717	5592
53.93783	5593
53.93850	5593
53.93917	5594
53.93983	5594
53.94050	5595
53.94117	5595
53.94183	5595
53.94250	5595
53.94317	5595
53.94383	5596
53.94450	5596
53.94517	5596
53.94583	5597
53.94650	5597
53.94717	5598
53.94783	5598
53.94850	5598
53.94917	5599
53.94983	5600
53.95050	5600
53.95117	5601
53.95183	5602
53.95250	5603
53.95317	5604
53.95383	5605
53.95450	5606
53.95517	5607
53.95583	5608
53.95650	5609
53.95717	5611
53.95783	5612
53.95850	5614
53.95917	5615
53.95983	5617
53.96050	5618
53.96117	5620
53.96183	5622
53.96250	5623
53.96317	5625
53.96383	5626
53.96450	5628
53.96517	5629
53.96583	5631
53.96650	5632
53.96717	5634
53.96783	5635
53.96850	5637
53.96917	5638
53.96983	5640
53.97050	5641
53.97117	5642
53.97183	5644
53.97250	5645
53.97317	5647
53.97383	5648
53.97450	5649
53.97517	5650
53.97583	5651
53.97650	5652
53.97717	5653
53.97783	5653
53.97850	5653
53.97917	5654
53.97983	5654
53.98050	5654
53.98117	5654
53.98183	5653
53.98250	5653
53.98317	5652
53.98383	5651
53.98450	5650
53.98517	5649
53.98583	5648
53.98650	5647
53.98717	5646
53.98783	5645
53.98850	5644
53.98917	5643
53.98983	5642
53.99050	5640
53.99117	5639
53.99183	5638
53.99250	5637
53.99317	5635
53.99383	5634
53.99450	5633
53.99517	5633
53.99583	5632
53.99650	5631
53.99717	5630
53.99783	5630
53.99850	5629
53.99917	5628
53.99983	5627
54.00050	5626
54.00117	5625
54.00183	5624
54.00250	5622
54.00317	5621
54.00383	5619
54.00450	5618
54.00517	5617
54.00583	5616
54.00650	5615
54.00717	5614
54.00783	5613
54.00850	5613
54.00917	5612
54.00983	5611
54.01050	5611
54.01117	5610
54.01183	5609
54.01250	5609
54.01317	5608
54.01383	5607
54.01450	5606
54.01517	5605
54.01583	5605
54.01650	5604
54.01717	5603
54.01783	5602
54.01850	5602
54.01917	5601
54.01983	5600
54.02050	5599
54.02117	5598
54.02183	5596
54.02250	5595
54.02317	5594
54.02383	5593
54.02450	5592
54.02517	5591
54.02583	5590
54.02650	5588
54.02717	5587
54.02783	5585
54.02850	5583
54.02917	5581
54.02983	5579
54.03050	5577
54.03117	5575
54.03183	5573
54.03250	5571
54.03317	5569
54.03383	5567
54.03450	5565
54.03517	5563
54.03583	5561
54.03650	5560
54.03717	5558
54.03783	5557
54.03850	5556
54.03917	5554
54.03983	5553
54.04050	5552
54.04117	5551
54.04183	5550
54.04250	5549
54.04317	5549
54.04383	5548
54.04450	5547
54.04517	5546
54.04583	5545
54.04650	5544
54.04717	5544
54.04783	5543
54.04850	5542
54.04917	5541
54.04983	5541
54.05050	5540
54.05117	5539
54.05183	5539
54.05250	5538
54.05317	5537
54.05383	5537
54.05450	5536
54.05517	5536
54.05583	5535
54.05650	5534
54.05717	5533
54.05783	5532
54.05850	5532
54.05917	5531
54.05983	5530
54.06050	5529
54.06117	5528
54.06183	5527
54.06250	5526
54.06317	5525
54.06383	5524
54.06450	5523
54.06517	5522
54.06583	5521
54.06650	5520
54.06717	5520
54.06783	5519
54.06850	5518
54.06917	5517
54.06983	5517
54.07050	5516
54.07117	5515
54.07183	5515
54.07250	5514
54.07317	5514
54.07383	5513
54.07450	5513
54.07517	5512
54.07583	5512
54.07650	5512
54.07717	5512
54.07783	5511
54.07850	5511
54.07917	5510
54.07983	5510
54.08050	5509
54.08117	5508
54.08183	5508
54.08250	5507
54.08317	5505
54.08383	5504
54.08450	5503
54.08517	5502
54.08583	5501
54.08650	5499
54.08717	5498
54.08783	5497
54.08850	5496
54.08917	5494
54.08983	5493
54.09050	5492
54.09117	5491
54.09183	5490
54.09250	5488
54.09317	5487
54.09383	5486
54.09450	5485
54.09517	5483
54.09583	5482
54.09650	5481
54.09717	5480
54.09783	5479
54.09850	5478
54.09917	5476
54.09983	5475
54.10050	5474
54.10117	5473
54.10183	5471
54.10250	5470
54.10317	5469
54.10383	5468
54.10450	5466
54.10517	5465
54.10583	5463
54.10650	5462
54.10717	5460
54.10783	5459
54.10850	5457
54.10917	5456
54.10983	5455
54.11050	5453
54.11117	5451
54.11183	5450
54.11250	5448
54.11317	5447
54.11383	5445
54.11450	5443
54.11517	5441
54.11583	5439
54.11650	5437
54.11717	5435
54.11783	5432
54.11850	5430
54.11917	5427
54.11983	5425
54.12050	5422
54.12117	5419
54.12183	5416
54.12250	5414
54.12317	5411
54.12383	5408
54.12450	5406
54.12517	5403
54.12583	5401
54.12650	5398
54.12717	5395
54.12783	5392
54.12850	5389
54.12917	5386
54.12983	5383
54.13050	5380
54.13117	5377
54.13183	5374
54.13250	5371
54.13317	5368
54.13383	5365
54.13450	5362
54.13517	5358
54.13583	5355
54.13650	5352
54.13717	5349
54.13783	5346
54.13850	5343
54.13917	5340
54.13983	5337
54.14050	5334
54.14117	5331
54.14183	5328
54.14250	5325
54.14317	5322
54.14383	5320
54.14450	5317
54.14517	5314
54.14583	5311
54.14650	5309
54.14717	5306
54.14783	5304
54.14850	5301
54.14917	5299
54.14983	5296
54.15050	5293
54.15117	5290
54.15183	5288
54.15250	5285
54.15317	5282
54.15383	5280
54.15450	5277
54.15517	5275
54.15583	5272
54.15650	5270
54.15717	5267
54.15783	5265
54.15850	5262
54.15917	5260
54.15983	5258
54.16050	5255
54.16117	5253
54.16183	5251
54.16250	5249
54.16317	5247
54.16383	5245
54.16450	5242
54.16517	5240
54.16583	5238
54.16650	5236
54.16717	5234
54.16783	5232
54.16850	5230
54.16917	5228
54.16983	5226
54.17050	5224
54.17117	5222
54.17183	5221
54.17250	5219
54.17317	5217
54.17383	5215
54.17450	5213
54.17517	5212
54.17583	5210
54.17650	5209
54.17717	5207
54.17783	5206
54.17850	5204
54.17917	5203
54.17983	5202
54.18050	5201
54.18117	5199
54.18183	5198
54.18250	5197
54.18317	5196
54.18383	5195
54.18450	5195
54.18517	5194
54.18583	5193
54.18650	5192
54.18717	5192
54.18783	5191
54.18850	5190
54.18917	5190
54.18983	5189
54.19050	5189
54.19117	5189
54.19183	5188
54.19250	5188
54.19317	5187
54.19383	5186
54.19450	5186
54.19517	5185
54.19583	5185
54.19650	5184
54.19717	5184
54.19783	5183
54.19850	5182
54.19917	5182
54.19983	5181
54.20050	5181
54.20117	5180
54.20183	5179
54.20250	5179
54.20317	5178
54.20383	5177
54.20450	5176
54.20517	5175
54.20583	5174
54.20650	5173
54.20717	5172
54.20783	5171
54.20850	5170
54.20917	5168
54.20983	5167
54.21050	5165
54.21117	5164
54.21183	5162
54.21250	5161
54.21317	5159
54.21383	5158
54.21450	5156
54.21517	5154
54.21583	5153
54.21650	5151
54.21717	5149
54.21783	5147
54.21850	5145
54.21917	5144
54.21983	5142
54.22050	5140
54.22117	5138
54.22183	5135
54.22250	5133
54.22317	5131
54.22383	5129
54.22450	5127
54.22517	5125
54.22583	5122
54.22650	5120
54.22717	5118
